,CustomerId,Recency,Frequency,Monetary,Cluster,R_Score,F_Score,M_Score,RFM_Score,Segment,Churned
2342,15614,73,4,3147.36,0,2,4,5,245,At Risk,False
2343,15615,26,24,10974.23,0,4,5,5,455,Champions,False
2344,15616,74,1,317.11,0,2,1,2,212,Hibernating,False
2345,15617,32,3,828.5500000000001,0,4,3,3,433,Potential Loyalists,False
2346,15620,45,1,389.18,0,3,1,2,312,Promising,False
2347,15622,63,8,4143.05,0,3,5,5,355,Loyal Customers,False
2348,15623,29,7,2136.02,0,4,5,4,454,Champions,False
2349,15625,12,5,1702.1399999999999,0,5,4,4,544,Champions,False
2350,15626,57,1,391.72,0,3,1,2,312,Promising,False
2351,15627,93,2,566.9,0,2,3,3,233,At Risk,True
2352,15628,2,9,2782.02,0,5,5,5,555,Champions,False
2353,15629,86,4,2240.9,0,2,4,5,245,At Risk,False
2354,15630,280,1,295.05,1,1,1,2,112,Hibernating,True
2355,15631,278,1,596.67,1,1,1,3,113,Others,True
2356,15633,145,13,4335.96,0,2,5,5,255,At Risk,True
2357,15634,19,1,311.1,0,4,1,2,412,Recent Customers,False
2358,15635,31,1,100.35,0,4,1,1,411,Recent Customers,False
2359,15636,73,2,719.82,0,2,3,3,233,At Risk,False
2360,15637,49,4,574.23,0,3,4,3,343,Loyal Customers,False
2361,15638,14,6,2265.2,0,5,5,5,555,Champions,False
2362,15639,87,2,639.76,0,2,3,3,233,At Risk,False
2363,15640,8,15,11411.92,0,5,5,5,555,Champions,False
2364,15641,32,8,3458.35,0,4,5,5,455,Champions,False
2365,15642,365,1,105.78000000000002,1,1,1,1,111,Hibernating,True
2366,15645,50,2,443.16,0,3,3,2,332,Potential Loyalists,False
2367,15646,8,3,526.97,0,5,3,3,533,Potential Loyalists,False
2368,15647,51,1,169.0,0,3,1,1,311,Promising,False
2369,15649,3,3,1354.35,0,5,3,4,534,Potential Loyalists,False
2370,15650,157,2,553.88,1,2,3,3,233,At Risk,True
2371,15651,56,2,612.76,0,3,3,3,333,Potential Loyalists,False
2372,15652,23,4,1068.2,0,4,4,4,444,Champions,False
2373,15658,8,4,1399.3700000000001,0,5,4,4,544,Champions,False
2374,15659,22,2,226.04,0,4,3,1,431,Potential Loyalists,False
2375,15660,1,7,1212.13,0,5,5,4,554,Champions,False
2376,15661,15,6,906.15,0,5,5,3,553,Loyal Customers,False
2377,15662,297,2,283.73,1,1,3,2,132,At Risk,True
2378,15664,85,3,867.6,0,2,3,3,233,At Risk,False
2379,15665,47,3,1764.86,0,3,3,4,334,Potential Loyalists,False
2380,15666,108,2,632.9399999999999,0,2,3,3,233,At Risk,True
2381,15670,192,1,152.15,1,1,1,1,111,Hibernating,True
2382,15672,361,1,45.300000000000004,1,1,1,1,111,Hibernating,True
2383,15673,87,5,3478.09,0,2,4,5,245,At Risk,False
2384,15674,53,8,4501.63,0,3,5,5,355,Loyal Customers,False
2385,15675,40,1,218.35,0,3,1,1,311,Promising,False
2386,15677,57,2,648.4,0,3,3,3,333,Potential Loyalists,False
2387,15678,31,2,1473.24,0,4,3,4,434,Potential Loyalists,False
2388,15680,2,8,3173.9,0,5,5,5,555,Champions,False
2389,15681,15,9,1563.54,0,5,5,4,554,Champions,False
2390,15682,235,2,318.24,1,1,3,2,132,At Risk,True
2391,15683,109,1,330.79,0,2,1,2,212,Hibernating,True
2392,15684,183,3,173.95,1,1,3,1,131,Others,True
2393,15685,86,1,55.980000000000004,0,2,1,1,211,Hibernating,False
2394,15686,56,1,90.0,0,3,1,1,311,Promising,False
2395,15688,54,1,190.57,0,3,1,1,311,Promising,False
2396,15689,253,1,266.93,1,1,1,2,112,Hibernating,True
2397,15691,30,3,434.5,0,4,3,2,432,Potential Loyalists,False
2398,15693,295,1,37.5,1,1,1,1,111,Hibernating,True
2399,15694,1,12,4331.41,0,5,5,5,555,Champions,False
2400,15695,233,2,721.06,1,1,3,3,133,At Risk,True
2401,15696,59,5,1170.1100000000001,0,3,4,4,344,Loyal Customers,False
2402,15697,325,1,246.75,1,1,1,1,111,Hibernating,True
2403,15698,260,1,46.2,1,1,1,1,111,Hibernating,True
2404,15702,112,2,140.39000000000001,0,2,3,1,231,Others,True
2405,15704,138,2,1441.04,0,2,3,4,234,At Risk,True
2406,15708,5,3,969.19,0,5,3,3,533,Potential Loyalists,False
2407,15709,225,1,194.6,1,1,1,1,111,Hibernating,True
2408,15710,53,1,898.87,0,3,1,3,313,Promising,False
2409,15711,192,2,420.25,1,1,3,2,132,At Risk,True
2410,15712,15,7,2400.05,0,5,5,5,555,Champions,False
2411,15713,2,3,654.09,0,5,3,3,533,Potential Loyalists,False
2412,15714,89,3,453.93,0,2,3,2,232,At Risk,False
2413,15715,191,5,658.02,1,1,4,3,143,At Risk,True
2414,15716,5,8,1913.55,0,5,5,4,554,Champions,False
2415,15717,57,4,456.70000000000005,0,3,4,2,342,Loyal Customers,False
2416,15718,176,1,293.79,1,2,1,2,212,Hibernating,True
2417,15719,17,18,5165.9,0,4,5,5,455,Champions,False
2418,15720,186,1,140.49,1,1,1,1,111,Hibernating,True
2419,15722,81,6,3022.79,0,2,5,5,255,At Risk,False
2420,15723,47,3,740.0,0,3,3,3,333,Potential Loyalists,False
2421,15724,36,1,92.6,0,4,1,1,411,Recent Customers,False
2422,15726,26,1,321.91,0,4,1,2,412,Recent Customers,False
2423,15727,23,8,4212.65,0,4,5,5,455,Champions,False
2424,15728,15,2,544.6,0,5,3,3,533,Potential Loyalists,False
2425,15729,36,2,107.55000000000001,0,4,3,1,431,Potential Loyalists,False
2426,15730,17,2,605.7,0,4,3,3,433,Potential Loyalists,False
2427,15731,189,1,125.3,1,1,1,1,111,Hibernating,True
2428,15732,8,9,1387.95,0,5,5,4,554,Champions,False
2429,15734,72,2,923.85,0,2,3,3,233,At Risk,False
2430,15735,57,1,327.68,0,3,1,2,312,Promising,False
2431,15736,71,2,1767.12,0,3,3,4,334,Potential Loyalists,False
2432,15738,8,26,8560.550000000001,0,5,5,5,555,Champions,False
2433,15741,94,2,208.62,0,2,3,1,231,Others,True
2434,15742,255,1,156.87,1,1,1,1,111,Hibernating,True
2435,15747,11,6,1553.17,0,5,5,4,554,Champions,False
2436,15748,85,2,465.45000000000005,0,2,3,2,232,At Risk,False
2437,15750,2,12,4330.461,0,5,5,5,555,Champions,False
2438,15751,96,11,1380.44,0,2,5,4,254,At Risk,True
2439,15752,8,3,1557.96,0,5,3,4,534,Potential Loyalists,False
2440,15754,129,6,2579.04,0,2,5,5,255,At Risk,True
2441,15755,15,11,3628.87,0,5,5,5,555,Champions,False
2442,15757,22,4,2225.94,0,4,4,5,445,Champions,False
2443,15759,147,4,577.8900000000001,1,2,4,3,243,At Risk,True
2444,15760,266,2,13916.34,1,1,3,5,135,At Risk,True
2445,15761,78,1,143.05,0,2,1,1,211,Hibernating,False
2446,15764,70,2,1223.1100000000001,0,3,3,4,334,Potential Loyalists,False
2447,15765,302,1,370.63,1,1,1,2,112,Hibernating,True
2448,15766,92,2,516.0,0,2,3,3,233,At Risk,True
2449,15768,112,31,14687.06,3,2,5,5,255,At Risk,True
2450,15769,7,21,32451.6,3,5,5,5,555,Champions,False
2451,15770,248,1,321.45,1,1,1,2,112,Hibernating,True
2452,15771,240,3,1006.54,1,1,3,4,134,At Risk,True
2453,15772,54,1,280.88,0,3,1,2,312,Promising,False
2454,15773,45,1,138.84,0,3,1,1,311,Promising,False
2455,15774,54,5,1017.54,0,3,4,4,344,Loyal Customers,False
2456,15775,267,1,45.6,1,1,1,1,111,Hibernating,True
2457,15777,32,3,715.5,0,4,3,3,433,Potential Loyalists,False
2458,15778,67,1,307.95,0,3,1,2,312,Promising,False
2459,15779,99,2,124.08000000000001,0,2,3,1,231,Others,True
2460,15782,66,1,1399.36,0,3,1,4,314,Promising,False
2461,15784,103,2,848.3299999999999,0,2,3,3,233,At Risk,True
2462,15785,15,11,3640.96,0,5,5,5,555,Champions,False
2463,15786,53,2,3582.62,0,3,3,5,335,Potential Loyalists,False
2464,15788,144,1,221.82999999999998,1,2,1,1,211,Hibernating,True
2465,15789,67,5,1610.71,0,3,4,4,344,Loyal Customers,False
2466,15791,165,3,1995.65,1,2,3,4,234,At Risk,True
2467,15792,35,2,933.84,0,4,3,3,433,Potential Loyalists,False
2468,15793,14,5,1433.96,0,5,4,4,544,Champions,False
2469,15794,372,2,777.0,1,1,3,3,133,At Risk,True
2470,15795,66,7,1369.8600000000001,0,3,5,4,354,Loyal Customers,False
2471,15796,10,9,2463.02,0,5,5,5,555,Champions,False
2472,15797,217,2,613.6800000000001,1,1,3,3,133,At Risk,True
2473,15798,128,3,1535.37,0,2,3,4,234,At Risk,True
2474,15799,54,1,537.1999999999999,0,3,1,3,313,Promising,False
2475,15800,89,5,530.18,0,2,4,3,243,At Risk,False
2476,15803,81,3,1513.84,0,2,3,4,234,At Risk,False
2477,15805,21,13,4660.75,0,4,5,5,455,Champions,False
2478,15807,44,2,913.62,0,3,3,3,333,Potential Loyalists,False
2479,15808,5,18,14482.03,0,5,5,5,555,Champions,False
2480,15809,95,2,758.67,0,2,3,3,233,At Risk,True
2481,15810,22,4,1607.06,0,4,4,4,444,Champions,False
2482,15811,1,2,1557.38,0,5,3,4,534,Potential Loyalists,False
2483,15812,71,7,3400.33,0,3,5,5,355,Loyal Customers,False
2484,15814,29,2,689.11,0,4,3,3,433,Potential Loyalists,False
2485,15816,178,2,144.14999999999998,1,1,3,1,131,Others,True
2486,15817,56,3,2766.4,0,3,3,5,335,Potential Loyalists,False
2487,15818,224,1,340.5,1,1,1,2,112,Hibernating,True
2488,15819,67,6,2029.34,0,3,5,4,354,Loyal Customers,False
2489,15822,129,4,954.59,0,2,4,3,243,At Risk,True
2490,15823,8,3,3882.17,0,5,3,5,535,Potential Loyalists,False
2491,15824,89,2,890.94,0,2,3,3,233,At Risk,False
2492,15826,204,1,943.97,1,1,1,3,113,Others,True
2493,15827,8,16,1957.98,0,5,5,4,554,Champions,False
2494,15828,11,1,1108.82,0,5,1,4,514,Recent Customers,False
2495,15833,373,1,80.4,1,1,1,1,111,Hibernating,True
2496,15834,12,3,1539.24,0,5,3,4,534,Potential Loyalists,False
2497,15837,121,1,385.03000000000003,0,2,1,2,212,Hibernating,True
2498,15838,3,16,40519.92,3,5,5,5,555,Champions,False
2499,15841,22,5,1518.35,0,4,4,4,444,Champions,False
2500,15842,29,2,548.8,0,4,3,3,433,Potential Loyalists,False
2501,15845,172,3,714.51,1,2,3,3,233,At Risk,True
2502,15846,21,1,107.01,0,4,1,1,411,Recent Customers,False
2503,15847,64,3,433.3,0,3,3,2,332,Potential Loyalists,False
2504,15848,257,1,137.99,1,1,1,1,111,Hibernating,True
2505,15850,12,4,771.87,0,5,4,3,543,Loyal Customers,False
2506,15851,162,1,109.73,1,2,1,1,211,Hibernating,True
2507,15852,162,1,96.55,1,2,1,1,211,Hibernating,True
2508,15854,12,9,2609.16,0,5,5,5,555,Champions,False
2509,15855,112,1,340.48,0,2,1,2,212,Hibernating,True
2510,15856,1,26,17703.63,3,5,5,5,555,Champions,False
2511,15857,66,1,273.48,0,3,1,2,312,Promising,False
2512,15858,3,9,2508.77,0,5,5,5,555,Champions,False
2513,15859,68,1,438.46,0,3,1,2,312,Promising,False
2514,15860,4,10,1498.8,0,5,5,4,554,Champions,False
2515,15861,92,4,1222.28,0,2,4,4,244,At Risk,True
2516,15862,9,10,2033.64,0,5,5,4,554,Champions,False
2517,15863,253,3,286.26,1,1,3,2,132,At Risk,True
2518,15864,17,1,244.44000000000003,0,4,1,1,411,Recent Customers,False
2519,15865,49,2,1346.29,0,3,3,4,334,Potential Loyalists,False
2520,15867,5,17,5224.81,0,5,5,5,555,Champions,False
2521,15868,219,1,94.53,1,1,1,1,111,Hibernating,True
2522,15869,262,1,171.47,1,1,1,1,111,Hibernating,True
2523,15870,32,3,506.02,0,4,3,3,433,Potential Loyalists,False
2524,15871,73,1,33.099999999999994,0,2,1,1,211,Hibernating,False
2525,15872,14,2,413.0,0,5,3,2,532,Potential Loyalists,False
2526,15873,135,4,313.91999999999996,0,2,4,2,242,At Risk,True
2527,15874,23,14,6878.88,0,4,5,5,455,Champions,False
2528,15875,282,1,108.52,1,1,1,1,111,Hibernating,True
2529,15876,45,2,1449.1399999999999,0,3,3,4,334,Potential Loyalists,False
2530,15878,197,2,330.77,1,1,3,2,132,At Risk,True
2531,15879,40,4,1137.8,0,3,4,4,344,Loyal Customers,False
2532,15880,5,1,329.03000000000003,0,5,1,2,512,Recent Customers,False
2533,15882,4,6,979.62,0,5,5,3,553,Loyal Customers,False
2534,15884,68,2,244.60000000000002,0,3,3,1,331,Potential Loyalists,False
2535,15885,19,12,1572.47,0,4,5,4,454,Champions,False
2536,15886,52,3,871.78,0,3,3,3,333,Potential Loyalists,False
2537,15887,42,3,1027.15,0,3,3,4,334,Potential Loyalists,False
2538,15888,36,2,260.85,0,4,3,2,432,Potential Loyalists,False
2539,15889,5,7,1279.6,0,5,5,4,554,Champions,False
2540,15890,30,5,535.65,0,4,4,3,443,Loyal Customers,False
2541,15892,305,1,128.2,1,1,1,1,111,Hibernating,True
2542,15893,117,1,305.28000000000003,0,2,1,2,212,Hibernating,True
2543,15894,5,1,151.44,0,5,1,1,511,Recent Customers,False
2544,15898,3,22,4129.26,0,5,5,5,555,Champions,False
2545,15899,4,1,56.25,0,5,1,1,511,Recent Customers,False
2546,15900,49,3,549.29,0,3,3,3,333,Potential Loyalists,False
2547,15901,87,4,335.99,0,2,4,2,242,At Risk,False
2548,15902,16,1,145.01,0,4,1,1,411,Recent Customers,False
2549,15903,14,5,3813.0800000000004,0,5,4,5,545,Champions,False
2550,15905,179,1,114.69,1,1,1,1,111,Hibernating,True
2551,15906,10,3,962.5,0,5,3,3,533,Potential Loyalists,False
2552,15908,126,2,758.62,0,2,3,3,233,At Risk,True
2553,15910,36,7,1432.29,0,4,5,4,454,Champions,False
2554,15911,259,8,1700.24,1,1,5,4,154,At Risk,True
2555,15912,72,7,810.08,0,2,5,3,253,At Risk,False
2556,15913,170,1,6.300000000000001,1,2,1,1,211,Hibernating,True
2557,15914,14,2,205.99,0,5,3,1,531,Potential Loyalists,False
2558,15915,37,1,364.45,0,3,1,2,312,Promising,False
2559,15916,2,7,1874.83,0,5,5,4,554,Champions,False
2560,15917,242,4,407.07,1,1,4,2,142,At Risk,True
2561,15918,267,1,248.65,1,1,1,1,111,Hibernating,True
2562,15919,4,1,214.07999999999998,0,5,1,1,511,Recent Customers,False
2563,15920,60,5,401.64,0,3,4,2,342,Loyal Customers,False
2564,15921,32,3,452.23,0,4,3,2,432,Potential Loyalists,False
2565,15922,9,1,369.5,0,5,1,2,512,Recent Customers,False
2566,15923,8,1,127.08,0,5,1,1,511,Recent Customers,False
2567,15924,367,1,102.82,1,1,1,1,111,Hibernating,True
2568,15926,178,1,134.44,1,1,1,1,111,Hibernating,True
2569,15927,283,1,106.54,1,1,1,1,111,Hibernating,True
2570,15928,292,1,293.53,1,1,1,2,112,Hibernating,True
2571,15929,280,1,594.0,1,1,1,3,113,Others,True
2572,15931,64,1,239.9,0,3,1,1,311,Promising,False
2573,15934,53,2,2190.66,0,3,3,5,335,Potential Loyalists,False
2574,15936,15,2,282.79,0,5,3,2,532,Potential Loyalists,False
2575,15938,92,4,330.23,0,2,4,2,242,At Risk,True
2576,15939,10,1,2945.38,0,5,1,5,515,Recent Customers,False
2577,15941,273,1,405.0,1,1,1,2,112,Hibernating,True
2578,15943,285,2,271.28999999999996,1,1,3,2,132,At Risk,True
2579,15944,29,3,1839.1399999999999,0,4,3,4,434,Potential Loyalists,False
2580,15945,1,4,646.27,0,5,4,3,543,Loyal Customers,False
2581,15946,138,3,2304.18,0,2,3,5,235,At Risk,True
2582,15948,60,1,553.85,0,3,1,3,313,Promising,False
2583,15950,11,6,5376.2,0,5,5,5,555,Champions,False
2584,15951,17,1,304.95,0,4,1,2,412,Recent Customers,False
2585,15953,5,11,1990.8,0,5,5,4,554,Champions,False
2586,15954,225,1,190.75,1,1,1,1,111,Hibernating,True
2587,15955,8,9,4242.1,0,5,5,5,555,Champions,False
2588,15956,187,2,617.6,1,1,3,3,133,At Risk,True
2589,15957,56,2,492.36,0,3,3,2,332,Potential Loyalists,False
2590,15958,39,3,357.77,0,3,3,2,332,Potential Loyalists,False
2591,15959,318,3,542.89,1,1,3,3,133,At Risk,True
2592,15960,10,4,410.95,0,5,4,2,542,Loyal Customers,False
2593,15961,15,1,451.28999999999996,0,5,1,2,512,Recent Customers,False
2594,15962,85,1,289.48,0,2,1,2,212,Hibernating,False
2595,15964,299,1,269.21000000000004,1,1,1,2,112,Hibernating,True
2596,15965,3,10,2119.26,0,5,5,4,554,Champions,False
2597,15966,86,1,426.53000000000003,0,2,1,2,212,Hibernating,False
2598,15967,15,10,2568.32,0,5,5,5,555,Champions,False
2599,15968,24,1,404.55,0,4,2,2,422,Potential Loyalists,False
2600,15969,61,2,460.95,0,3,3,2,332,Potential Loyalists,False
2601,15970,234,1,703.22,1,1,2,3,123,At Risk,True
2602,15971,21,6,1702.98,0,4,5,4,454,Champions,False
2603,15972,92,5,1769.33,0,2,4,4,244,At Risk,True
2604,15973,2,3,680.62,0,5,3,3,533,Potential Loyalists,False
2605,15976,46,4,1266.77,0,3,4,4,344,Loyal Customers,False
2606,15978,68,2,2180.64,0,3,3,5,335,Potential Loyalists,False
2607,15979,238,1,329.22,1,1,2,2,122,At Risk,True
2608,15980,126,4,4144.82,0,2,4,5,245,At Risk,True
2609,15981,37,13,5954.29,0,3,5,5,355,Loyal Customers,False
2610,15982,241,1,324.51,1,1,2,2,122,At Risk,True
2611,15983,1,6,2458.9,0,5,5,5,555,Champions,False
2612,15984,4,21,5735.09,0,5,5,5,555,Champions,False
2613,15985,72,5,1572.8600000000001,0,2,4,4,244,At Risk,False
2614,15986,17,1,186.3,0,4,2,1,421,Potential Loyalists,False
2615,15987,4,2,216.7,0,5,3,1,531,Potential Loyalists,False
2616,15988,187,2,582.11,1,1,3,3,133,At Risk,True
2617,15989,11,2,368.31,0,5,3,2,532,Potential Loyalists,False
2618,15990,130,5,1205.64,0,2,4,4,244,At Risk,True
2619,15991,170,1,150.55,1,2,2,1,221,Hibernating,True
2620,15992,32,2,854.61,0,4,3,3,433,Potential Loyalists,False
2621,15994,47,2,761.4100000000001,0,3,3,3,333,Potential Loyalists,False
2622,15995,50,1,694.54,0,3,2,3,323,Potential Loyalists,False
2623,15996,2,2,617.07,0,5,3,3,533,Potential Loyalists,False
2624,15998,29,11,5193.92,0,4,5,5,455,Champions,False
2625,15999,371,1,20.4,1,1,2,1,121,Hibernating,True
2626,16001,17,1,583.39,0,4,2,3,423,Potential Loyalists,False
2627,16002,261,1,169.21,1,1,2,1,121,Hibernating,True
2628,16003,17,5,2878.46,0,4,4,5,445,Champions,False
2629,16004,110,5,2146.39,0,2,4,5,245,At Risk,True
2630,16005,11,6,1786.78,0,5,5,4,554,Champions,False
2631,16006,23,1,231.42,0,4,2,1,421,Potential Loyalists,False
2632,16007,19,3,1359.25,0,4,3,4,434,Potential Loyalists,False
2633,16008,18,12,4860.35,0,4,5,5,455,Champions,False
2634,16010,12,8,1302.46,0,5,5,4,554,Champions,False
2635,16011,2,14,2486.0,0,5,5,5,555,Champions,False
2636,16012,37,2,1563.3,0,3,3,4,334,Potential Loyalists,False
2637,16013,7,39,20009.84,3,5,5,5,555,Champions,False
2638,16014,44,2,453.45,0,3,3,2,332,Potential Loyalists,False
2639,16016,2,4,980.91,0,5,4,3,543,Loyal Customers,False
2640,16017,53,4,1333.7,0,3,4,4,344,Loyal Customers,False
2641,16018,32,2,289.23,0,4,3,2,432,Potential Loyalists,False
2642,16019,17,18,13542.92,0,4,5,5,455,Champions,False
2643,16021,31,2,487.03,0,4,3,2,432,Potential Loyalists,False
2644,16024,47,2,232.96,0,3,3,1,331,Potential Loyalists,False
2645,16027,93,9,1113.74,0,2,5,4,254,At Risk,True
2646,16028,231,1,82.2,1,1,2,1,121,Hibernating,True
2647,16029,8,47,41184.3,3,5,5,5,555,Champions,False
2648,16032,92,6,1965.72,0,2,5,4,254,At Risk,True
2649,16033,5,8,1985.6299999999999,0,5,5,4,554,Champions,False
2650,16034,30,3,473.62,0,4,3,2,432,Potential Loyalists,False
2651,16035,196,1,217.73,1,1,2,1,121,Hibernating,True
2652,16036,60,2,1797.92,0,3,3,4,334,Potential Loyalists,False
2653,16037,180,2,654.32,1,1,3,3,133,At Risk,True
2654,16039,59,2,456.4,0,3,3,2,332,Potential Loyalists,False
2655,16040,66,4,1103.35,0,3,4,4,344,Loyal Customers,False
2656,16042,15,3,1067.85,0,5,3,4,534,Potential Loyalists,False
2657,16043,15,4,1082.6000000000001,0,5,4,4,544,Champions,False
2658,16044,71,1,340.84000000000003,0,3,2,2,322,Potential Loyalists,False
2659,16045,52,4,2094.23,0,3,4,4,344,Loyal Customers,False
2660,16046,198,1,235.78,1,1,2,1,121,Hibernating,True
2661,16047,318,1,107.14,1,1,2,1,121,Hibernating,True
2662,16048,9,4,818.7900000000001,0,5,4,3,543,Loyal Customers,False
2663,16049,11,3,777.34,0,5,3,3,533,Potential Loyalists,False
2664,16050,19,2,162.8,0,4,3,1,431,Potential Loyalists,False
2665,16051,317,1,188.44,1,1,2,1,121,Hibernating,True
2666,16053,49,4,2122.89,0,3,4,4,344,Loyal Customers,False
2667,16054,54,3,1327.98,0,3,3,4,334,Potential Loyalists,False
2668,16057,155,3,1591.73,1,2,3,4,234,At Risk,True
2669,16058,42,1,62.7,0,3,2,1,321,Potential Loyalists,False
2670,16059,3,7,1718.66,0,5,5,4,554,Champions,False
2671,16060,36,3,541.95,0,4,3,3,433,Potential Loyalists,False
2672,16061,67,1,89.65,0,3,2,1,321,Potential Loyalists,False
2673,16062,15,4,1709.83,0,5,4,4,544,Champions,False
2674,16064,361,1,109.31,1,1,2,1,121,Hibernating,True
2675,16065,1,8,1992.13,0,5,5,4,554,Champions,False
2676,16067,198,3,3269.11,1,1,3,5,135,At Risk,True
2677,16068,229,1,115.73,1,1,2,1,121,Hibernating,True
2678,16069,53,1,457.7,0,3,2,2,322,Potential Loyalists,False
2679,16071,163,3,750.5600000000001,1,2,3,3,233,At Risk,True
2680,16072,64,3,3595.77,0,3,3,5,335,Potential Loyalists,False
2681,16074,26,1,252.5,0,4,2,2,422,Potential Loyalists,False
2682,16075,138,2,736.9300000000001,0,2,3,3,233,At Risk,True
2683,16077,261,1,2300.4,1,1,2,5,125,At Risk,True
2684,16078,305,1,283.79,1,1,2,2,122,At Risk,True
2685,16080,21,2,385.40000000000003,0,4,3,2,432,Potential Loyalists,False
2686,16081,2,4,1637.14,0,5,4,4,544,Champions,False
2687,16082,306,1,106.75,1,1,2,1,121,Hibernating,True
2688,16083,18,2,1033.8,0,4,3,4,434,Potential Loyalists,False
2689,16085,16,7,1359.52,0,4,5,4,454,Champions,False
2690,16086,3,6,1743.6,0,5,5,4,554,Champions,False
2691,16087,25,5,1739.92,0,4,4,4,444,Champions,False
2692,16088,211,2,1437.43,1,1,3,4,134,At Risk,True
2693,16089,22,2,263.49,0,4,3,2,432,Potential Loyalists,False
2694,16090,260,1,180.56,1,1,2,1,121,Hibernating,True
2695,16092,140,3,770.08,0,2,3,3,233,At Risk,True
2696,16094,11,7,2617.33,0,5,5,5,555,Champions,False
2697,16095,92,1,447.05,0,2,2,2,222,At Risk,True
2698,16096,52,3,1264.3500000000001,0,3,3,4,334,Potential Loyalists,False
2699,16098,9,8,2435.67,0,5,5,5,555,Champions,False
2700,16099,53,4,841.3,0,3,4,3,343,Loyal Customers,False
2701,16100,98,1,582.64,0,2,2,3,223,At Risk,True
2702,16101,70,3,1938.46,0,3,3,4,334,Potential Loyalists,False
2703,16103,25,16,4762.07,0,4,5,5,455,Champions,False
2704,16104,54,8,2476.25,0,3,5,5,355,Loyal Customers,False
2705,16105,74,4,2049.23,0,2,4,4,244,At Risk,False
2706,16108,70,3,1393.42,0,3,3,4,334,Potential Loyalists,False
2707,16109,334,1,327.6,1,1,2,2,122,At Risk,True
2708,16110,158,1,460.64,1,2,2,2,222,At Risk,True
2709,16111,64,1,549.33,0,3,2,3,323,Potential Loyalists,False
2710,16115,33,4,892.92,0,4,4,3,443,Loyal Customers,False
2711,16117,38,2,422.19,0,3,3,2,332,Potential Loyalists,False
2712,16118,288,1,4376.25,1,1,2,5,125,At Risk,True
2713,16119,30,6,1297.45,0,4,5,4,454,Champions,False
2714,16120,58,2,1658.3700000000001,0,3,3,4,334,Potential Loyalists,False
2715,16121,26,3,595.38,0,4,3,3,433,Potential Loyalists,False
2716,16122,2,3,316.92,0,5,3,2,532,Potential Loyalists,False
2717,16124,54,3,1523.49,0,3,3,4,334,Potential Loyalists,False
2718,16125,3,14,4292.35,0,5,5,5,555,Champions,False
2719,16126,15,11,8356.83,0,5,5,5,555,Champions,False
2720,16127,362,1,145.06,1,1,2,1,121,Hibernating,True
2721,16128,16,6,1920.83,0,4,5,4,454,Champions,False
2722,16129,43,3,1396.05,0,3,3,4,334,Potential Loyalists,False
2723,16130,58,4,987.48,0,3,4,4,344,Loyal Customers,False
2724,16131,11,6,6450.88,0,5,5,5,555,Champions,False
2725,16132,180,2,664.1999999999999,1,1,3,3,133,At Risk,True
2726,16133,12,23,8403.22,0,5,5,5,555,Champions,False
2727,16134,59,3,1527.25,0,3,3,4,334,Potential Loyalists,False
2728,16135,219,1,301.9,1,1,2,2,122,At Risk,True
2729,16136,299,1,237.42,1,1,2,1,121,Hibernating,True
2730,16137,316,1,422.7,1,1,2,2,122,At Risk,True
2731,16138,14,3,910.35,0,5,3,3,533,Potential Loyalists,False
2732,16139,358,2,475.74,1,1,3,2,132,At Risk,True
2733,16140,7,2,832.4200000000001,0,5,3,3,533,Potential Loyalists,False
2734,16141,53,1,335.54,0,3,2,2,322,Potential Loyalists,False
2735,16143,5,7,2485.89,0,5,5,5,555,Champions,False
2736,16145,24,8,3005.9500000000003,0,4,5,5,455,Champions,False
2737,16146,84,1,212.25,0,2,2,1,221,Hibernating,False
2738,16147,36,4,2023.91,0,4,4,4,444,Champions,False
2739,16148,72,1,310.3,0,2,2,2,222,At Risk,False
2740,16149,65,1,141.70000000000002,0,3,2,1,321,Potential Loyalists,False
2741,16150,8,6,2342.57,0,5,5,5,555,Champions,False
2742,16153,56,6,3309.2599999999998,0,3,5,5,355,Loyal Customers,False
2743,16155,17,5,796.9,0,4,4,3,443,Loyal Customers,False
2744,16156,18,11,3096.14,0,4,5,5,455,Champions,False
2745,16158,158,9,628.32,1,2,5,3,253,At Risk,True
2746,16159,106,3,884.59,0,2,3,3,233,At Risk,True
2747,16161,4,25,7210.59,0,5,5,5,555,Champions,False
2748,16163,1,5,1992.98,0,5,4,4,544,Champions,False
2749,16165,141,1,79.9,1,2,2,1,221,Hibernating,True
2750,16166,64,2,435.83,0,3,3,2,332,Potential Loyalists,False
2751,16167,50,5,1386.1200000000001,0,3,4,4,344,Loyal Customers,False
2752,16168,5,40,6848.87,3,5,5,5,555,Champions,False
2753,16170,31,14,4983.95,0,4,5,5,455,Champions,False
2754,16172,109,3,744.34,0,2,3,3,233,At Risk,True
2755,16174,127,4,1237.2,0,2,4,4,244,At Risk,True
2756,16175,107,3,798.85,0,2,3,3,233,At Risk,True
2757,16176,57,4,2052.69,0,3,4,4,344,Loyal Customers,False
2758,16177,72,7,1915.36,0,2,5,4,254,At Risk,False
2759,16178,37,1,414.7,0,3,2,2,322,Potential Loyalists,False
2760,16180,114,5,5995.69,0,2,4,5,245,At Risk,True
2761,16182,74,5,3354.0,0,2,4,5,245,At Risk,False
2762,16183,30,3,739.1,0,4,3,3,433,Potential Loyalists,False
