,CustomerId,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score,Segment,Cluster,Churned
3078,15456,283,10,2091.52,2,5,4,254,At Risk,0,True
3079,15457,262,1,237.07,2,1,1,211,Hibernating,0,True
3080,15458,25,2,370.43999999999994,4,2,2,422,Potential Loyalists,1,False
3081,15459,417,2,202.82999999999998,1,2,1,121,Hibernating,0,True
3082,15460,354,1,214.26,2,1,1,211,Hibernating,0,True
3083,15461,461,2,429.7,1,2,2,122,At Risk,0,True
3084,15462,94,4,737.05,3,3,3,333,Potential Loyalists,1,False
3085,15463,29,1,126.14,4,1,1,411,Recent Customers,1,False
3086,15464,338,1,1044.65,2,1,3,213,Others,0,True
3087,15465,20,32,12100.4,4,5,5,455,Champions,1,False
3088,15466,85,4,1560.46,3,3,4,334,Potential Loyalists,1,False
3089,15467,9,3,524.88,5,3,2,532,Potential Loyalists,1,False
3090,15468,51,3,1430.48,4,3,4,434,Potential Loyalists,1,False
3091,15469,50,3,874.25,4,3,3,433,Potential Loyalists,1,False
3092,15470,576,1,63.419999999999995,1,1,1,111,Hibernating,0,True
3093,15471,2,3,1292.01,5,3,4,534,Potential Loyalists,1,False
3094,15472,113,1,371.56,3,1,2,312,Promising,1,False
3095,15473,14,8,2046.0,5,4,4,544,Champions,1,False
3096,15474,596,1,150.35,1,1,1,111,Hibernating,0,True
3097,15475,77,1,454.10999999999996,3,1,2,312,Promising,1,False
3098,15476,380,4,2209.98,2,3,4,234,At Risk,0,True
3099,15477,650,1,368.4,1,1,2,112,Hibernating,0,True
3100,15478,40,3,1983.48,4,3,4,434,Potential Loyalists,1,False
3101,15479,733,1,147.4,1,1,1,111,Hibernating,0,True
3102,15480,116,5,6279.0,3,4,5,345,Loyal Customers,1,False
3103,15481,401,1,1993.34,2,1,4,214,Others,0,True
3104,15482,16,19,14417.36,5,5,5,555,Champions,1,False
3105,15483,161,10,817.8199999999999,3,5,3,353,Loyal Customers,1,False
3106,15484,1,6,4652.1,5,4,5,545,Champions,1,False
3107,15485,30,7,4810.92,4,4,5,445,Champions,1,False
3108,15486,527,1,102.0,1,1,1,111,Hibernating,0,True
3109,15487,680,1,231.32,1,1,1,111,Hibernating,0,True
3110,15488,93,5,431.92,3,4,2,342,Loyal Customers,1,False
3111,15489,23,8,2419.61,4,4,4,444,Champions,1,False
3112,15490,430,1,210.85,1,1,1,111,Hibernating,0,True
3113,15491,95,6,3100.09,3,4,5,345,Loyal Customers,1,False
3114,15492,28,2,659.4599999999999,4,2,3,423,Potential Loyalists,1,False
3115,15493,33,9,4121.68,4,5,5,455,Champions,1,False
3116,15494,21,5,3702.6,4,4,5,445,Champions,1,False
3117,15495,379,1,246.5,2,1,1,211,Hibernating,0,True
3118,15496,631,1,146.14000000000001,1,1,1,111,Hibernating,0,True
3119,15497,18,9,8657.39,5,5,5,555,Champions,1,False
3120,15498,3,44,24972.86,5,5,5,555,Champions,1,False
3121,15499,724,1,158.65,1,1,1,111,Hibernating,0,True
3122,15500,8,4,1131.56,5,3,3,533,Potential Loyalists,1,False
3123,15501,405,2,399.95,2,2,2,222,At Risk,0,True
3124,15502,16,14,13003.869999999999,5,5,5,555,Champions,1,False
3125,15503,363,2,257.3,2,2,1,221,Hibernating,0,True
3126,15504,81,4,402.7,3,3,2,332,Potential Loyalists,1,False
3127,15505,53,5,3610.96,4,4,5,445,Champions,1,False
3128,15506,23,6,2030.33,4,4,4,444,Champions,1,False
3129,15507,172,1,475.86,3,1,2,312,Promising,1,False
3130,15508,189,6,1000.27,3,4,3,343,Loyal Customers,1,True
3131,15509,380,1,152.41,2,1,1,211,Hibernating,0,True
3132,15510,331,1,250.0,2,1,1,211,Hibernating,0,True
3133,15511,12,5,900.53,5,4,3,543,Loyal Customers,1,False
3134,15512,156,4,331.58,3,3,2,332,Potential Loyalists,1,False
3135,15513,33,35,26437.05,4,5,5,455,Champions,1,False
3136,15514,12,18,6392.06,5,5,5,555,Champions,1,False
3137,15515,387,1,171.81,2,1,1,211,Hibernating,0,True
3138,15516,45,3,62.43,4,3,1,431,Potential Loyalists,1,False
3139,15517,233,1,267.03,2,1,1,211,Hibernating,1,True
3140,15518,64,15,4189.99,3,5,5,355,Loyal Customers,1,False
3141,15519,383,2,344.61,2,2,2,222,At Risk,0,True
3142,15520,2,1,343.5,5,1,2,512,Recent Customers,1,False
3143,15521,40,16,7098.24,4,5,5,455,Champions,1,False
3144,15522,33,2,397.99,4,2,2,422,Potential Loyalists,1,False
3145,15523,84,16,17259.19,3,5,5,355,Loyal Customers,1,False
3146,15524,25,2,591.4,4,2,2,422,Potential Loyalists,1,False
3147,15525,2,4,890.22,5,3,3,533,Potential Loyalists,1,False
3148,15526,33,2,148.44,4,2,1,421,Potential Loyalists,1,False
3149,15527,19,23,5554.89,5,5,5,555,Champions,1,False
3150,15528,254,1,229.33,2,1,1,211,Hibernating,0,True
3151,15529,23,12,4783.66,4,5,5,455,Champions,1,False
3152,15530,22,5,1808.68,4,4,4,444,Champions,1,False
3153,15531,8,2,1972.39,5,2,4,524,Potential Loyalists,1,False
3154,15532,25,10,3738.85,4,5,5,455,Champions,1,False
3155,15533,19,3,807.57,5,3,3,533,Potential Loyalists,1,False
3156,15534,726,1,162.25,1,1,1,111,Hibernating,0,True
3157,15535,173,6,1044.3700000000001,3,4,3,343,Loyal Customers,1,False
3158,15536,409,1,259.09,2,1,1,211,Hibernating,0,True
3159,15537,163,1,110.92,3,1,1,311,Promising,1,False
3160,15538,538,6,3358.3999999999996,1,4,5,145,At Risk,0,True
3161,15539,7,1,538.46,5,1,2,512,Recent Customers,1,False
3162,15540,11,2,460.68,5,2,2,522,Potential Loyalists,1,False
3163,15541,114,1,85.13000000000001,3,1,1,311,Promising,1,False
3164,15542,512,3,855.71,1,3,3,133,At Risk,0,True
3165,15543,288,2,242.26,2,2,1,221,Hibernating,0,True
3166,15544,9,20,7807.89,5,5,5,555,Champions,1,False
3167,15545,54,2,288.96999999999997,4,2,2,422,Potential Loyalists,1,False
3168,15546,607,2,1079.1000000000001,1,2,3,123,At Risk,0,True
3169,15547,7,26,10057.05,5,5,5,555,Champions,1,False
3170,15548,596,1,158.09,1,1,1,111,Hibernating,0,True
3171,15549,77,8,2334.16,3,4,4,344,Loyal Customers,1,False
3172,15550,4,12,2211.05,5,5,4,554,Champions,1,False
3173,15551,37,7,1679.81,4,4,4,444,Champions,1,False
3174,15552,217,2,252.52,2,2,1,221,Hibernating,1,True
3175,15553,60,1,428.93,3,1,2,312,Promising,1,False
3176,15554,278,1,217.2,2,1,1,211,Hibernating,0,True
3177,15555,12,36,11243.91,5,5,5,555,Champions,1,False
3178,15556,24,1,279.77,4,1,1,411,Recent Customers,1,False
3179,15557,29,1,468.91,4,1,2,412,Recent Customers,1,False
3180,15558,639,1,202.68,1,1,1,111,Hibernating,0,True
3181,15559,568,1,1109.4,1,1,3,113,Others,0,True
3182,15560,398,2,153.52,2,2,1,221,Hibernating,0,True
3183,15561,12,8,1934.3899999999999,5,4,4,544,Champions,1,False
3184,15562,352,3,671.4300000000001,2,3,3,233,At Risk,0,True
3185,15563,22,7,2859.46,4,4,4,444,Champions,1,False
3186,15564,463,2,70.74000000000001,1,2,1,121,Hibernating,0,True
3187,15565,50,2,173.16,4,2,1,421,Potential Loyalists,1,False
3188,15566,393,2,227.87,2,2,1,221,Hibernating,0,True
3189,15567,19,1,186.01,5,1,1,511,Recent Customers,1,False
3190,15568,3,3,758.29,5,3,3,533,Potential Loyalists,1,False
3191,15569,104,10,3583.45,3,5,5,355,Loyal Customers,1,False
3192,15570,7,25,8736.49,5,5,5,555,Champions,1,False
3193,15571,12,14,3892.35,5,5,5,555,Champions,1,False
3194,15572,5,10,3965.2,5,5,5,555,Champions,1,False
3195,15573,32,5,1188.42,4,4,3,443,Loyal Customers,1,False
3196,15574,178,6,1101.44,3,4,3,343,Loyal Customers,1,False
3197,15575,620,1,30.1,1,1,1,111,Hibernating,0,True
3198,15576,38,1,921.37,4,1,3,413,Recent Customers,1,False
3199,15577,151,5,396.03000000000003,3,4,2,342,Loyal Customers,1,False
3200,15578,162,1,127.1,3,1,1,311,Promising,1,False
3201,15579,69,5,1250.63,3,4,4,344,Loyal Customers,1,False
3202,15580,377,8,1375.39,2,4,4,244,At Risk,0,True
3203,15581,121,38,7480.4,3,5,5,355,Loyal Customers,1,False
3204,15582,25,3,682.9100000000001,4,3,3,433,Potential Loyalists,1,False
3205,15583,376,1,95.96,2,1,1,211,Hibernating,0,True
3206,15584,24,6,1268.2,4,4,4,444,Champions,1,False
3207,15585,177,1,455.3,3,1,2,312,Promising,1,False
3208,15586,593,3,1139.1,1,3,3,133,At Risk,0,True
3209,15587,50,7,1522.0800000000002,4,4,4,444,Champions,1,False
3210,15588,678,1,579.6,1,1,2,112,Hibernating,0,True
3211,15589,256,3,478.53000000000003,2,3,2,232,At Risk,1,True
3212,15590,382,5,1496.6,2,4,4,244,At Risk,0,True
3213,15591,583,3,217.9,1,3,1,131,Others,0,True
3214,15592,47,1,388.58,4,1,2,412,Recent Customers,1,False
3215,15593,71,1,199.8,3,1,1,311,Promising,1,False
3216,15594,16,5,1771.78,5,4,4,544,Champions,1,False
3217,15595,488,1,357.6,1,1,2,112,Hibernating,0,True
3218,15596,101,9,2727.72,3,5,4,354,Loyal Customers,1,False
3219,15597,35,2,563.37,4,2,2,422,Potential Loyalists,1,False
3220,15598,53,2,548.02,4,2,2,422,Potential Loyalists,1,False
3221,15599,27,3,1250.06,4,3,4,434,Potential Loyalists,1,False
3222,15600,428,4,1199.31,1,3,3,133,At Risk,0,True
3223,15601,11,30,14191.74,5,5,5,555,Champions,1,False
3224,15602,8,16,3137.96,5,5,5,555,Champions,1,False
3225,15603,79,2,88.48,3,2,1,321,Potential Loyalists,1,False
3226,15604,52,1,216.39,4,1,1,411,Recent Customers,1,False
3227,15605,36,9,1741.95,4,5,4,454,Champions,1,False
3228,15606,61,17,5230.99,3,5,5,355,Loyal Customers,1,False
3229,15607,337,9,1708.97,2,5,4,254,At Risk,0,True
3230,15608,28,5,1785.98,4,4,4,444,Champions,1,False
3231,15609,184,1,298.48,3,1,2,312,Promising,1,True
3232,15610,52,1,112.46000000000001,4,1,1,411,Recent Customers,1,False
3233,15611,10,26,2997.28,5,5,5,555,Champions,1,False
3234,15612,36,2,195.15,4,2,1,421,Potential Loyalists,1,False
3235,15613,610,1,433.71999999999997,1,1,2,112,Hibernating,0,True
3236,15614,438,4,3147.36,1,3,5,135,At Risk,0,True
3237,15615,10,47,21373.97,5,5,5,555,Champions,1,False
3238,15616,438,1,317.11,1,1,2,112,Hibernating,0,True
3239,15617,396,3,828.5500000000001,2,3,3,233,At Risk,0,True
3240,15618,33,4,776.851,4,3,3,433,Potential Loyalists,1,False
3241,15619,11,1,336.40000000000003,5,1,2,512,Recent Customers,1,False
3242,15620,57,4,1942.36,4,3,4,434,Potential Loyalists,1,False
3243,15621,4,4,1293.03,5,3,4,534,Potential Loyalists,1,False
3244,15622,43,17,7852.61,4,5,5,455,Champions,1,False
3245,15623,141,8,2437.05,3,4,4,344,Loyal Customers,1,False
3246,15624,117,4,588.13,3,3,2,332,Potential Loyalists,1,False
3247,15625,104,9,3236.4,3,5,5,355,Loyal Customers,1,False
3248,15626,75,3,1067.52,3,3,3,333,Potential Loyalists,1,False
3249,15627,457,2,566.9,1,2,2,122,At Risk,0,True
3250,15628,5,17,5333.08,5,5,5,555,Champions,1,False
3251,15629,450,4,2240.9,1,3,4,134,At Risk,0,True
3252,15630,45,3,1481.4,4,3,4,434,Potential Loyalists,1,False
3253,15631,642,1,596.67,1,1,2,112,Hibernating,0,True
3254,15632,16,8,3285.31,5,4,5,545,Champions,1,False
3255,15633,509,13,4335.96,1,5,5,155,At Risk,0,True
3256,15634,17,2,554.65,5,2,2,522,Potential Loyalists,1,False
3257,15635,396,1,100.35,2,1,1,211,Hibernating,0,True
3258,15636,90,4,1444.58,3,3,4,334,Potential Loyalists,1,False
3259,15637,53,5,797.59,4,4,3,443,Loyal Customers,1,False
3260,15638,379,6,2265.2,2,4,4,244,At Risk,0,True
3261,15639,134,3,1065.08,3,3,3,333,Potential Loyalists,1,False
3262,15640,4,29,23494.31,5,5,5,555,Champions,1,False
3263,15641,105,12,5345.55,3,5,5,355,Loyal Customers,1,False
3264,15642,730,1,105.78000000000002,1,1,1,111,Hibernating,0,True
3265,15643,192,3,664.0,2,3,3,233,At Risk,1,True
3266,15644,166,4,803.54,3,3,3,333,Potential Loyalists,1,False
3267,15645,19,3,1055.17,5,3,3,533,Potential Loyalists,1,False
3268,15646,158,5,784.8100000000001,3,4,3,343,Loyal Customers,1,False
3269,15647,415,1,169.0,1,1,1,111,Hibernating,0,True
3270,15648,204,2,639.5,2,2,3,223,At Risk,1,True
3271,15649,336,4,1660.35,2,3,4,234,At Risk,0,True
3272,15650,522,2,553.88,1,2,2,122,At Risk,0,True
3273,15651,37,5,1259.06,4,4,4,444,Champions,1,False
3274,15652,91,5,1405.94,3,4,4,344,Loyal Customers,1,False
3275,15653,93,2,877.4399999999999,3,2,3,323,Potential Loyalists,1,False
3276,15654,9,2,922.53,5,2,3,523,Potential Loyalists,1,False
3277,15655,243,1,560.67,2,1,2,212,Hibernating,1,True
3278,15656,45,4,748.5,4,3,3,433,Potential Loyalists,1,False
3279,15657,23,1,30.0,4,1,1,411,Recent Customers,1,False
3280,15658,190,8,2117.27,2,4,4,244,At Risk,1,True
3281,15659,44,3,532.49,4,3,2,432,Potential Loyalists,1,False
3282,15660,25,15,2603.69,4,5,4,454,Champions,1,False
3283,15661,317,8,1215.95,2,4,3,243,At Risk,0,True
3284,15662,661,2,283.73,1,2,1,121,Hibernating,0,True
3285,15663,106,1,138.14,3,1,1,311,Promising,1,False
3286,15664,51,4,1254.03,4,3,4,434,Potential Loyalists,1,False
3287,15665,168,5,3987.07,3,4,5,345,Loyal Customers,1,False
3288,15666,472,2,632.9399999999999,1,2,3,123,At Risk,0,True
3289,15667,40,1,301.32,4,1,2,412,Recent Customers,1,False
3290,15668,218,1,76.32000000000001,2,1,1,211,Hibernating,1,True
3291,15669,40,4,684.34,4,3,3,433,Potential Loyalists,1,False
3292,15670,297,2,325.2,2,2,2,222,At Risk,0,True
3293,15671,19,7,2657.13,5,4,4,544,Champions,1,False
3294,15672,725,1,45.300000000000004,1,1,1,111,Hibernating,0,True
3295,15673,88,9,6204.32,3,5,5,355,Loyal Customers,1,False
3296,15674,73,13,6948.2300000000005,3,5,5,355,Loyal Customers,1,False
3297,15675,81,4,542.04,3,3,2,332,Potential Loyalists,1,False
3298,15676,19,3,3435.76,5,3,5,535,Potential Loyalists,1,False
3299,15677,49,3,1305.63,4,3,4,434,Potential Loyalists,1,False
3300,15678,53,3,1825.94,4,3,4,434,Potential Loyalists,1,False
3301,15679,24,4,781.28,4,3,3,433,Potential Loyalists,1,False
3302,15680,9,10,4028.69,5,5,5,555,Champions,1,False
3303,15681,25,14,2989.7,4,5,5,455,Champions,1,False
3304,15682,599,2,318.24,1,2,2,122,At Risk,0,True
3305,15683,117,2,524.54,3,2,2,322,Potential Loyalists,1,False
3306,15684,547,3,173.95,1,3,1,131,Others,0,True
3307,15685,450,1,55.980000000000004,1,1,1,111,Hibernating,0,True
3308,15686,420,1,90.0,1,1,1,111,Hibernating,0,True
3309,15687,9,9,2993.1,5,5,5,555,Champions,1,False
3310,15688,419,1,190.57,1,1,1,111,Hibernating,0,True
3311,15689,120,3,521.03,3,3,2,332,Potential Loyalists,1,False
3312,15690,4,2,239.76,5,2,1,521,Potential Loyalists,1,False
3313,15691,252,4,571.3,2,3,2,232,At Risk,1,True
3314,15692,28,1,191.04,4,1,1,411,Recent Customers,1,False
3315,15693,659,1,37.5,1,1,1,111,Hibernating,0,True
3316,15694,1,24,9978.48,5,5,5,555,Champions,1,False
3317,15695,267,4,1131.04,2,3,3,233,At Risk,0,True
3318,15696,33,13,3881.2200000000003,4,5,5,455,Champions,1,False
3319,15697,690,1,246.75,1,1,1,111,Hibernating,0,True
3320,15698,624,1,46.2,1,1,1,111,Hibernating,0,True
3321,15699,18,1,309.65,5,1,2,512,Recent Customers,1,False
3322,15700,172,2,696.68,3,2,3,323,Potential Loyalists,1,False
3323,15701,2,4,1529.0,5,3,4,534,Potential Loyalists,1,False
3324,15702,476,2,140.39000000000001,1,2,1,121,Hibernating,0,True
3325,15703,265,1,211.5,2,1,1,211,Hibernating,0,True
3326,15704,140,6,3734.6600000000003,3,4,5,345,Loyal Customers,1,False
3327,15705,201,1,143.1,2,1,1,211,Hibernating,1,True
3328,15706,64,4,1060.56,3,3,3,333,Potential Loyalists,1,False
3329,15707,35,4,916.98,4,3,3,433,Potential Loyalists,1,False
3330,15708,41,9,3887.15,4,5,5,455,Champions,1,False
3331,15709,284,2,327.85,2,2,2,222,At Risk,0,True
3332,15710,417,1,898.87,1,1,3,113,Others,0,True
3333,15711,557,2,420.25,1,2,2,122,At Risk,0,True
3334,15712,9,12,3472.4100000000003,5,5,5,555,Champions,1,False
3335,15713,143,4,839.64,3,3,3,333,Potential Loyalists,1,False
3336,15714,12,5,783.96,5,4,3,543,Loyal Customers,1,False
3337,15715,556,5,658.02,1,4,3,143,At Risk,0,True
3338,15716,146,11,2485.26,3,5,4,354,Loyal Customers,1,False
3339,15717,234,5,607.0,2,4,2,242,At Risk,1,True
3340,15718,540,1,293.79,1,1,2,112,Hibernating,0,True
3341,15719,33,31,10195.97,4,5,5,455,Champions,1,False
3342,15720,24,2,739.22,4,2,3,423,Potential Loyalists,1,False
3343,15721,12,1,471.40000000000003,5,1,2,512,Recent Customers,1,False
3344,15722,36,11,5234.0,4,5,5,455,Champions,1,False
3345,15723,365,4,930.7,2,3,3,233,At Risk,0,True
3346,15724,201,3,310.85,2,3,2,232,At Risk,1,True
3347,15725,15,1,415.25,5,1,2,512,Recent Customers,1,False
3348,15726,390,1,321.91,2,1,2,212,Hibernating,0,True
3349,15727,17,15,9371.71,5,5,5,555,Champions,1,False
3350,15728,380,2,544.6,2,2,2,222,At Risk,0,True
3351,15729,213,3,192.55,2,3,1,231,Others,1,True
3352,15730,66,5,1726.58,3,4,4,344,Loyal Customers,1,False
3353,15731,554,1,125.3,1,1,1,111,Hibernating,0,True
3354,15732,212,10,1543.97,2,5,4,254,At Risk,1,True
3355,15733,283,1,162.3,2,1,1,211,Hibernating,0,True
3356,15734,115,4,2263.3,3,3,4,334,Potential Loyalists,1,False
3357,15735,421,1,327.68,1,1,2,112,Hibernating,0,True
3358,15736,435,2,1767.12,1,2,4,124,At Risk,0,True
3359,15737,15,8,1188.1200000000001,5,4,3,543,Loyal Customers,1,False
3360,15738,19,41,13043.32,5,5,5,555,Champions,1,False
3361,15739,66,1,449.12,3,1,2,312,Promising,1,False
3362,15740,49,1,154.88,4,1,1,411,Recent Customers,1,False
3363,15741,458,2,208.62,1,2,1,121,Hibernating,0,True
3364,15742,619,1,156.87,1,1,1,111,Hibernating,0,True
3365,15743,16,4,775.96,5,3,3,533,Potential Loyalists,1,False
3366,15744,78,1,34.8,3,1,1,311,Promising,1,False
3367,15745,19,4,1094.59,5,3,3,533,Potential Loyalists,1,False
3368,15746,134,1,196.88,3,1,1,311,Promising,1,False
3369,15747,13,9,2499.81,5,5,4,554,Champions,1,False
3370,15748,40,3,609.8100000000001,4,3,3,433,Potential Loyalists,1,False
3371,15749,235,3,44534.3,2,3,5,235,At Risk,1,True
3372,15750,3,18,6452.991,5,5,5,555,Champions,1,False
3373,15751,461,11,1380.44,1,5,4,154,At Risk,0,True
3374,15752,40,9,3924.91,4,5,5,455,Champions,1,False
3375,15753,305,1,79.2,2,1,1,211,Hibernating,0,True
3376,15754,51,9,3037.61,4,5,5,455,Champions,1,False
3377,15755,10,17,5993.12,5,5,5,555,Champions,1,False
3378,15756,61,4,528.01,3,3,2,332,Potential Loyalists,1,False
3379,15757,66,6,2940.36,3,4,5,345,Loyal Customers,1,False
3380,15758,25,1,205.25,4,1,1,411,Recent Customers,1,False
3381,15759,218,7,830.9300000000001,2,4,3,243,At Risk,1,True
3382,15760,631,2,13916.34,1,2,5,125,At Risk,0,True
3383,15761,443,1,143.05,1,1,1,111,Hibernating,0,True
3384,15762,65,2,583.75,3,2,2,322,Potential Loyalists,1,False
3385,15763,32,2,1086.92,4,2,3,423,Potential Loyalists,1,False
3386,15764,88,8,4503.08,3,4,5,345,Loyal Customers,1,False
3387,15765,667,1,370.63,1,1,2,112,Hibernating,0,True
3388,15766,64,3,831.06,3,3,3,333,Potential Loyalists,1,False
3389,15768,116,34,15308.89,3,5,5,355,Loyal Customers,1,False
3390,15769,7,46,88612.52,5,5,5,555,Champions,2,False
3391,15770,613,1,321.45,1,1,2,112,Hibernating,0,True
3392,15771,604,3,1006.54,1,3,3,133,At Risk,0,True
3393,15772,418,1,280.88,1,1,1,111,Hibernating,0,True
3394,15773,6,2,774.52,5,2,3,523,Potential Loyalists,1,False
3395,15774,69,6,1288.34,3,4,4,344,Loyal Customers,1,False
3396,15775,245,2,150.5,2,2,1,221,Hibernating,1,True
3397,15776,133,1,241.62,3,1,1,311,Promising,1,False
3398,15777,241,7,1762.61,2,4,4,244,At Risk,1,True
3399,15778,431,1,307.95,1,1,2,112,Hibernating,0,True
3400,15779,463,2,124.08000000000001,1,2,1,121,Hibernating,0,True
3401,15780,184,3,475.28000000000003,3,3,2,332,Potential Loyalists,1,True
3402,15781,25,3,345.46,4,3,2,432,Potential Loyalists,1,False
3403,15782,10,4,4014.1,5,3,5,535,Potential Loyalists,1,False
3404,15783,11,1,246.3,5,1,1,511,Recent Customers,1,False
3405,15784,468,2,848.3299999999999,1,2,3,123,At Risk,0,True
3406,15785,33,16,5969.93,4,5,5,455,Champions,1,False
3407,15786,46,5,8501.62,4,4,5,445,Champions,1,False
3408,15787,26,3,933.26,4,3,3,433,Potential Loyalists,1,False
3409,15788,509,1,221.82999999999998,1,1,1,111,Hibernating,0,True
3410,15789,358,6,1962.01,2,4,4,244,At Risk,0,True
3411,15790,10,1,218.75,5,1,1,511,Recent Customers,1,False
3412,15791,44,5,3608.34,4,4,5,445,Champions,1,False
3413,15792,400,2,933.84,2,2,3,223,At Risk,0,True
3414,15793,15,8,2399.57,5,4,4,544,Champions,1,False
3415,15794,736,2,777.0,1,2,3,123,At Risk,0,True
3416,15795,150,8,1979.8700000000001,3,4,4,344,Loyal Customers,1,False
3417,15796,1,17,5171.63,5,5,5,555,Champions,1,False
3418,15797,113,6,2821.08,3,4,4,344,Loyal Customers,1,False
3419,15798,493,3,1535.37,1,3,4,134,At Risk,0,True
3420,15799,76,4,1421.34,3,3,4,334,Potential Loyalists,1,False
3421,15800,107,7,1227.07,3,4,4,344,Loyal Customers,1,False
3422,15801,46,3,1063.95,4,3,3,433,Potential Loyalists,1,False
3423,15802,143,1,451.42,3,1,2,312,Promising,1,False
3424,15803,51,4,1929.66,4,3,4,434,Potential Loyalists,1,False
3425,15804,1,13,4206.39,5,5,5,555,Champions,1,False
3426,15805,23,30,10148.93,4,5,5,455,Champions,1,False
3427,15806,46,3,784.58,4,3,3,433,Potential Loyalists,1,False
3428,15807,50,5,1817.52,4,4,4,444,Champions,1,False
3429,15808,306,21,17180.25,2,5,5,255,At Risk,1,True
3430,15809,36,7,1274.44,4,4,4,444,Champions,1,False
3431,15810,79,8,2999.04,3,4,5,345,Loyal Customers,1,False
3432,15811,22,7,3486.15,4,4,5,445,Champions,1,False
3433,15812,107,12,5201.47,3,5,5,355,Loyal Customers,1,False
3434,15813,208,2,1303.9099999999999,2,2,4,224,At Risk,1,True
3435,15814,17,6,2634.44,5,4,4,544,Champions,1,False
3436,15815,64,5,2100.6,3,4,4,344,Loyal Customers,1,False
3437,15816,542,2,144.14999999999998,1,2,1,121,Hibernating,0,True
3438,15817,421,3,2766.4,1,3,4,134,At Risk,0,True
3439,15818,588,1,340.5,1,1,2,112,Hibernating,0,True
3440,15819,49,10,3934.79,4,5,5,455,Champions,1,False
3441,15820,320,1,206.98,2,1,1,211,Hibernating,0,True
3442,15821,44,2,570.96,4,2,2,422,Potential Loyalists,1,False
3443,15822,3,6,1840.06,5,4,4,544,Champions,1,False
3444,15823,372,3,3882.17,2,3,5,235,At Risk,0,True
3445,15824,453,2,890.94,1,2,3,123,At Risk,0,True
3446,15825,172,1,532.94,3,1,2,312,Promising,1,False
3447,15826,56,4,2598.28,4,3,4,434,Potential Loyalists,1,False
3448,15827,73,28,3603.14,3,5,5,355,Loyal Customers,1,False
3449,15828,375,1,1108.82,2,1,3,213,Others,0,True
3450,15829,99,2,636.14,3,2,3,323,Potential Loyalists,1,False
3451,15830,38,1,576.0,4,1,2,412,Recent Customers,1,False
3452,15831,58,3,794.64,4,3,3,433,Potential Loyalists,1,False
3453,15832,254,1,836.79,2,1,3,213,Others,0,True
3454,15833,738,1,80.4,1,1,1,111,Hibernating,0,True
3455,15834,70,7,3764.39,3,4,5,345,Loyal Customers,1,False
3456,15835,44,4,954.09,4,3,3,433,Potential Loyalists,1,False
3457,15836,50,1,137.37,4,1,1,411,Recent Customers,1,False
3458,15837,65,2,777.01,3,2,3,323,Potential Loyalists,1,False
3459,15838,11,34,73205.5,5,5,5,555,Champions,1,False
3460,15839,33,3,1048.49,4,3,3,433,Potential Loyalists,1,False
3461,15840,59,2,355.56,4,2,2,422,Potential Loyalists,1,False
3462,15841,73,9,2742.41,3,5,4,354,Loyal Customers,1,False
3463,15842,393,2,548.8,2,2,2,222,At Risk,0,True
3464,15843,304,1,118.95000000000002,2,1,1,211,Hibernating,0,True
3465,15844,46,1,130.73999999999998,4,1,1,411,Recent Customers,1,False
3466,15845,18,11,4426.28,5,5,5,555,Champions,1,False
3467,15846,385,1,107.01,2,1,1,211,Hibernating,0,True
3468,15847,38,5,822.57,4,4,3,443,Loyal Customers,1,False
3469,15848,622,1,137.99,1,1,1,111,Hibernating,0,True
3470,15850,19,6,1006.75,5,4,3,543,Loyal Customers,1,False
3471,15851,527,1,109.73,1,1,1,111,Hibernating,0,True
3472,15852,187,3,257.26,3,3,1,331,Potential Loyalists,1,True
3473,15853,52,1,110.8,4,1,1,411,Recent Customers,1,False
3474,15854,4,21,5578.28,5,5,5,555,Champions,1,False
3475,15855,137,6,1052.72,3,4,3,343,Loyal Customers,1,False
3476,15856,4,52,32275.95,5,5,5,555,Champions,1,False
3477,15857,19,2,570.48,5,2,2,522,Potential Loyalists,1,False
3478,15858,16,13,3552.41,5,5,5,555,Champions,1,False
3479,15859,432,1,438.46,1,1,2,112,Hibernating,0,True
3480,15860,41,17,2361.3,4,5,4,454,Champions,1,False
3481,15861,12,12,4369.2,5,5,5,555,Champions,1,False
3482,15862,8,13,2512.29,5,5,4,554,Champions,1,False
3483,15863,26,5,355.1,4,4,2,442,Loyal Customers,1,False
3484,15864,22,7,2180.76,4,4,4,444,Champions,1,False
3485,15865,41,5,2241.42,4,4,4,444,Champions,1,False
3486,15866,101,1,211.89,3,1,1,311,Promising,1,False
3487,15867,5,31,8923.3,5,5,5,555,Champions,1,False
3488,15868,583,1,94.53,1,1,1,111,Hibernating,0,True
3489,15869,277,3,321.11,2,3,2,232,At Risk,0,True
3490,15870,33,4,857.46,4,3,3,433,Potential Loyalists,1,False
3491,15871,437,1,33.099999999999994,1,1,1,111,Hibernating,0,True
3492,15872,15,4,729.25,5,3,3,533,Potential Loyalists,1,False
3493,15873,500,4,313.91999999999996,1,3,2,132,At Risk,0,True
3494,15874,64,21,11284.76,3,5,5,355,Loyal Customers,1,False
3495,15875,646,1,108.52,1,1,1,111,Hibernating,0,True
3496,15876,409,2,1449.1399999999999,2,2,4,224,At Risk,0,True
3497,15877,2,2,490.33,5,2,2,522,Potential Loyalists,1,False
